dataset,num_nodes,num_edges,num_features,num_classes,K,a,b,seed,best_val_acc,best_test_acc,epochs_ran,lr,weight_decay,dropout,dprate,patience,max_epochs,parallel_mode
CS,18333,163788,6805,15,4,-0.99,-0.5900000000000001,9,0.9563556909561157,0.9536532163619995,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,-0.4900000000000001,0,0.9588106870651245,0.9539258480072021,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,-0.4900000000000001,1,0.9563556909561157,0.9528353214263916,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,-0.4900000000000001,2,0.9544462561607361,0.9574699997901917,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,-0.4900000000000001,3,0.9506273865699768,0.9520174264907837,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,-0.4900000000000001,4,0.9579923748970032,0.9533805847167969,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,-0.4900000000000001,5,0.9569012522697449,0.9531079530715942,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,-0.4900000000000001,6,0.9579923748970032,0.957197368144989,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,-0.4900000000000001,7,0.9528095722198486,0.955561637878418,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,-0.4900000000000001,8,0.9555373787879944,0.9528353214263916,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,-0.4900000000000001,9,0.9558101296424866,0.952562689781189,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,-0.3900000000000001,0,0.9579923748970032,0.9547437429428101,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,-0.3900000000000001,1,0.9569012522697449,0.952562689781189,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,-0.3900000000000001,2,0.9541735053062439,0.9574699997901917,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
