dataset,num_nodes,num_edges,num_features,num_classes,K,a,b,seed,best_val_acc,best_test_acc,epochs_ran,lr,weight_decay,dropout,dprate,patience,max_epochs,parallel_mode
Physics,34493,495924,8415,5,10,-0.99,0.10999999999999965,9,0.9702812433242798,0.9679710268974304,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.20999999999999974,0,0.9663670659065247,0.9715942144393921,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.20999999999999974,1,0.9673818349838257,0.9659420251846313,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.20999999999999974,2,0.9692664742469788,0.9652174115180969,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.20999999999999974,3,0.9685416221618652,0.9681159257888794,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.20999999999999974,4,0.9650623202323914,0.9652174115180969,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.20999999999999974,5,0.9660771489143372,0.9650724530220032,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.20999999999999974,6,0.9668020009994507,0.9676811695098877,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.20999999999999974,7,0.968251645565033,0.9669564962387085,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.20999999999999974,8,0.9666569828987122,0.9691304564476013,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.20999999999999974,9,0.970136284828186,0.9685507416725159,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.30999999999999983,0,0.9654972553253174,0.9715942144393921,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.30999999999999983,1,0.9675267934799194,0.9662318825721741,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.30999999999999983,2,0.9698463082313538,0.9656521677970886,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.30999999999999983,3,0.9679617285728455,0.9660869836807251,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.30999999999999983,4,0.9649173617362976,0.9653623104095459,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.30999999999999983,5,0.968686580657959,0.9686956405639648,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.30999999999999983,6,0.9670919179916382,0.9681159257888794,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.30999999999999983,7,0.968251645565033,0.9678260684013367,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.30999999999999983,8,0.967671811580658,0.969420313835144,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
